内容方向,达人昵称,内容链接,总消耗,进店uv,阅读量,互动量,搜索uv,gmv,roi,cpm,cpe,搜索成本,进店成本,source,product,noteId
G1横测,小猪日记,https://www.xiaohongshu.com/explore/6a10507e000000003501c5e5?source=webshare&xhsshare=pc_web&xsec_token=CB8KS30LG_fw9xk07EQmcBI0-pBInb-VYJoD6rYgtcJFc=&xsec_source=pc_share&wechatWid=7ed3e445719b3667906057bc70b58cb5&wechatOrigin=menu,479.425,7,472,23,5,0.0,0.0,1015.73093220339,20.8445652173913,95.885,68.4892857142857,KOC,G1,6a10507e000000003501c5e5
G1横测,小书的生活,https://www.xiaohongshu.com/explore/6a105727000000003802334e?xsec_token=ABaIppqyHPUfFf84PuQa-HL16uWYhTozSIkkwuyvypEHA=&xsec_source=pc_user,482.161,9,463,26,2,0.0,0.0,1041.38444924406,18.5446538461538,241.0805,53.5734444444445,KOC,G1,6a105727000000003802334e
G1横测,刷存在的数码,https://www.xiaohongshu.com/explore/6a101c87000000000702f41e?source=webshare&xhsshare=pc_web&xsec_token=CB_tkYM6sn14-zWbhYRuhWfkqpLPBTiI2ZaKoXWYlv8eo=&xsec_source=pc_share&wechatWid=7ed3e445719b3667906057bc70b58cb5&wechatOrigin=menu,479.299,17,438,5,3,4169.1,8.69832818345125,1094.2899543379,95.8598,159.766333333333,28.1940588235294,KOC,G1,6a101c87000000000702f41e
G1横测,凌八数码,https://www.xiaohongshu.com/explore/6a194b54000000003701d5b0?xsec_token=ABP5FORAZZX8iynootGnEeCxSof24zSE_XCH2LMnIzCok=&xsec_source=pc_user,469.309,0,26,3,0,0.0,0.0,18050.3461538462,156.436333333333,0.0,0.0,KOC,G1,6a194b54000000003701d5b0
G1横测,七七爱分享,https://www.xiaohongshu.com/explore/6a169d11000000003502b092?app_platform=android&ignoreEngage=true&app_version=9.18.0&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CBFMkxXckN1hvmeuzaUuYKfCfrJWDf_ZqM7WKD5lwIzpk=&author_share=1&shareRedId=ODY4MzlLNzw2NzUyOTgwNjY0OThISExB&apptime=1779868473&share_id=88f4ccb1a6db407d8b8563a0db652223&share_channel=copy_link&appuid=60636f33000000000101dcf8&xhsshare=CopyLink&wechatWid=3cfd8ee89b4ec9d0b683ba5e2e090b14&wechatOrigin=menu,475.708,3,47,4,2,0.0,0.0,10121.4468085106,118.927,237.854,158.569333333333,KOC,G1,6a169d11000000003502b092
G1横测,数码宝贝柚子,https://www.xiaohongshu.com/explore/6a169da1000000003803741f?xsec_token=ABdyTtUeMxe0qdjBsT2zre9k3tZZilLbEkJNuR1rdtfIw=&xsec_source=pc_user,480.676,7,80,3,1,0.0,0.0,6008.45,160.225333333333,480.676,68.668,KOC,G1,6a169da1000000003803741f
G1横测,数码穗宝,https://www.xiaohongshu.com/explore/6a169e19000000003703551b?xsec_token=ABdyTtUeMxe0qdjBsT2zre9vz8bFVpboffRg34W3LwwPg=&xsec_source=pc_user,508.513,10,175,3,2,0.0,0.0,2905.78857142857,169.504333333333,254.2565,50.8513,KOC,G1,6a169e19000000003703551b
G1横测,红果子,https://www.xiaohongshu.com/explore/6a169ecc000000000603365f?app_platform=android&ignoreEngage=true&app_version=9.31.0&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CBT-vLtQEU_m73HNGsLTBfA_YNTFpjFhA8kZt1gy7zSKY=&author_share=1&shareRedId=ODZFODdJNDw2NzUyOTgwNjY0OTc4PUc9&apptime=1779874476&share_id=d32c9383648b415c96b515fbf6817cfb&share_channel=copy_link&appuid=60c84d0300000000010048a4&xhsshare=CopyLink&wechatWid=c6863c388918c60a06ef6311a24ea6ae&wechatOrigin=menu,469.192,11,69,6,1,0.0,0.0,6799.88405797101,78.1986666666667,469.192,42.6538181818182,KOC,G1,6a169ecc000000000603365f
G1横测,叫我小潘哥w,https://www.xiaohongshu.com/explore/6a169f28000000003502d309?app_platform=android&ignoreEngage=true&app_version=9.18.0&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CBkfoQUyCjpOAYiZq3zPdlm8-MmMDVcc82-Kng8VjH_yM=&author_share=1&shareRedId=ODo5RjlLSEs2NzUyOTgwNjc0OTc1SDZC&apptime=1779874581&share_id=c99b9d25392548caa994240826d081c6&share_channel=copy_link&appuid=647f6fdb0000000011001c09&xhsshare=CopyLink&wechatWid=c6863c388918c60a06ef6311a24ea6ae&wechatOrigin=menu,471.109,4,31,4,1,0.0,0.0,15197.064516129,117.77725,471.109,117.77725,KOC,G1,6a169f28000000003502d309
G1横测,数码碎碎念,https://www.xiaohongshu.com/explore/6a169fa50000000036018c87?xsec_token=ABdyTtUeMxe0qdjBsT2zre9jodgdLlKWBQA-WlNzrx0Hw=&xsec_source=pc_user,468.751,0,26,2,0,0.0,0.0,18028.8846153846,234.3755,0.0,0.0,KOC,G1,6a169fa50000000036018c87
G1横测,YPH数码社,https://www.xiaohongshu.com/explore/6a16a5f40000000006031bca?app_platform=android&ignoreEngage=true&app_version=9.18.0&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CB8dLqIiFL9LuW-RcJnPU7vtOH6PFn32GKWGYQaoXOKjA=&author_share=1&shareRedId=ODo5Rjo7RT42NzUyOTgwNjc0OTc2Oz08&apptime=1779874634&share_id=e6eea90d71e8449a9abc212cdcb93590&share_channel=copy_link&appuid=647f76a50000000011002673&xhsshare=CopyLink&wechatWid=c6863c388918c60a06ef6311a24ea6ae&wechatOrigin=menu,480.217,12,37,3,3,0.0,0.0,12978.8378378378,160.072333333333,160.072333333333,40.0180833333333,KOC,G1,6a16a5f40000000006031bca
G1横测,数码家小言,https://www.xiaohongshu.com/explore/6a16a14a000000000702dc22?app_platform=android&ignoreEngage=true&app_version=9.31.2&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CBR_oU_LD8_okPsMdgcLn8ytdGZIXPR2dHqukplt6ZR2U=&author_share=1&shareRedId=ODc6NTw4Rkw2NzUyOTgwNjczOTc6ODxL&apptime=1779874776&share_id=559b9278b4e84fcfa59fe6be39aad2c3&share_channel=copy_link&appuid=618593bc000000001000636b&xhsshare=CopyLink&wechatWid=3cfd8ee89b4ec9d0b683ba5e2e090b14&wechatOrigin=menu,487.597,10,51,4,5,0.0,0.0,9560.72549019608,121.89925,97.5194,48.7597,KOC,G1,6a16a14a000000000702dc22
G1横测,噗噗数码社,https://www.xiaohongshu.com/explore/6a16a666000000000702f6e6?app_platform=android&ignoreEngage=true&app_version=9.17.3&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CBTY9Qrl-QW8Yzu-4foZLT_UEpagcEImZLYk-jBC6xTQw=&author_share=1&shareRedId=ODo6MTVHNk02NzUyOTgwNjdGOTlFPTlN&apptime=1779874858&share_id=ae504025aeb847f3913b8005bb84b7c7&share_channel=copy_link&appuid=64812b2d000000001c02a83d&xhsshare=CopyLink&wechatWid=3cfd8ee89b4ec9d0b683ba5e2e090b14&wechatOrigin=menu,470.398,2,27,4,1,2264.11,4.8131794778039,17422.1481481482,117.5995,470.398,235.199,KOC,G1,6a16a666000000000702f6e6
G1横测,慢慢悠宥,https://www.xiaohongshu.com/explore/6a16a1e20000000036000f03?app_platform=android&ignoreEngage=true&app_version=9.18.0&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CBFvYyDYv41pG3HloB6CH960Yr32-1B244fIneeTAPX14=&author_share=1&shareRedId=ODxFMDw8N0w2NzUyOTgwNjdHOTo0SEk-&apptime=1779874926&share_id=9458b9c9c1a84870aabdf86498b2900a&share_channel=copy_link&appuid=66c0973c000000001d030cc5&xhsshare=CopyLink&wechatWid=3cfd8ee89b4ec9d0b683ba5e2e090b14&wechatOrigin=menu,471.046,1,23,4,1,0.0,0.0,20480.2608695652,117.7615,471.046,471.046,KOC,G1,6a16a1e20000000036000f03
G1横测,番茄科技生活,https://www.xiaohongshu.com/explore/6a18f6070000000035033740?xsec_token=AB5XzoMS_yB37fIZXzfUodOQ_jZRY28FPuD4z2EcSgAh8=&xsec_source=pc_user,376.628,9,925,45,1,0.0,0.0,407.165405405405,8.36951111111111,376.628,41.8475555555556,KOC,G1,6a18f6070000000035033740
G1横测,椰汁西瓜,https://www.xiaohongshu.com/explore/6a0d8657000000003700e306?xsec_token=ABWzWnFNmS95inh6F8IKKhiQCOUdIHVZBYFaC_hUfnmxc=&xsec_source=pc_user,468.481,33,814,157,16,4169.1,8.89918694674918,575.529484029484,2.98395541401274,29.2800625,14.1963939393939,KOC,G1,6a0d8657000000003700e306
G1横测,小八数码,https://www.xiaohongshu.com/explore/6a0c52e3000000003601ce51?xsec_token=ABuhkE3T14ASN8o9_xB3UMr7Wc7Nd5gfaDgTrU6ZhOua4=&xsec_source=pc_user,1178.047,55,1343,117,19,0.0,0.0,877.175725986597,10.0687777777778,62.0024736842105,21.4190363636364,KOC,G1,6a0c52e3000000003601ce51
G1横测,趣味数码,https://www.xiaohongshu.com/explore/6a0c69df0000000008001917?xsec_token=ABuhkE3T14ASN8o9_xB3UMr13TMSP74Clfgtfm7pDAz9o=&xsec_source=pc_user,299.823,162,446,56,37,8332.1,27.7900628037209,672.248878923767,5.35398214285714,8.10332432432432,1.85075925925926,KOC,G1,6a0c69df0000000008001917
G1横测,九月聊数码,https://www.xiaohongshu.com/explore/6a17d94700000000350215d4?xsec_token=ABcTOjwm_7eB4CjNTHz57BUKFp5Lw0pdeub5p_3JTgX2w=&xsec_source=pc_user,473.458,21,120,3,1,0.0,0.0,3945.48333333333,157.819333333333,473.458,22.5456190476191,KOC,G1,6a17d94700000000350215d4
G1横测,Tech阿猛,https://www.xiaohongshu.com/explore/6a0c40690000000035039f27?xsec_token=ABuhkE3T14ASN8o9_xB3UMrwkXNvVmMJe2lqDuYetP4bE=&xsec_source=pc_user,563.718,13,1129,37,4,4169.1,7.39571913616383,499.307351638618,15.2356216216216,140.9295,43.3629230769231,KOC,G1,6a0c40690000000035039f27
G1横测,抬头就看见你,https://www.xiaohongshu.com/explore/6a0c65a300000000360325b0?xsec_token=ABuhkE3T14ASN8o9_xB3UMr5sc6alxM_IuFz9HgWkrv0c=&xsec_source=pc_user,6609.876,2565,27157,194,590,113365.85,17.1509798368381,243.394925801819,34.0715257731959,11.203179661017,2.57694970760234,KOC,G1,6a0c65a300000000360325b0
G1横测,张张数码,https://www.xiaohongshu.com/explore/6a0e978a00000000070209af?xsec_token=AB3txjifLt3hdJ0QQFStvtFMI4wjkW447NA8pTwh1UPtM=&xsec_source=pc_user,705.948,68,1245,11,24,12692.5,17.9793695852952,567.026506024096,64.1770909090909,29.4145,10.3815882352941,KOC,G1,6a0e978a00000000070209af
G1横测,六月数码家居,https://www.xiaohongshu.com/explore/6a0c7889000000003803480b?xsec_token=ABuhkE3T14ASN8o9_xB3UMr8zHvCNlqEa4LzE4w9zhATQ=&xsec_source=pc_user,475.438,29,4035,70,11,0.0,0.0,117.828500619579,6.79197142857143,43.2216363636364,16.3944137931034,KOC,G1,6a0c7889000000003803480b
G1横测,松桠科技,https://www.xiaohongshu.com/explore/6a0c588f00000000350269e8?xsec_token=ABuhkE3T14ASN8o9_xB3UMr4xKVaJzx5INs4Xlk9oJ02c=&xsec_source=pc_user,519.893,35,147,17,9,2485.16,4.78013745136018,3536.68707482993,30.5819411764706,57.7658888888889,14.8540857142857,KOC,G1,6a0c588f00000000350269e8
G1横测,阿伦数码,https://www.xiaohongshu.com/explore/6a0c3a530000000006036be1?xsec_token=ABuhkE3T14ASN8o9_xB3UMr5eZCKxoIMkXEPbCh-KCY1M=&xsec_source=pc_user,838.326,75,888,51,29,11028.61,13.1555146804465,944.060810810811,16.4377647058824,28.9077931034483,11.17768,KOC,G1,6a0c3a530000000006036be1
G1横测,桃汽数码,https://www.xiaohongshu.com/explore/6a0c2d9f0000000037036582?xsec_token=ABuhkE3T14ASN8o9_xB3UMrxq4jK_gpFgKaTHuQmSVdj4=&xsec_source=pc_user,287.709,38,2246,136,17,0.0,0.0,128.09839715049,2.11550735294118,16.9240588235294,7.57128947368421,KOC,G1,6a0c2d9f0000000037036582
G1横测,许玖儿不温柔,https://www.xiaohongshu.com/explore/6a13d0f000000000060327a4?xsec_token=ABRS1yFe0xAtyoWV6EmizEkfThbcpHw60wxarjbRrvZe0=&xsec_source=pc_user,499.747,48,338,108,13,4170.9,8.34602308768237,1478.54142011834,4.62728703703704,38.4420769230769,10.4113958333333,KOC,G1,6a13d0f000000000060327a4
G1横测,柠檬玖🍋,https://www.xiaohongshu.com/explore/6a13d31b000000003502e7c1?xsec_token=ABRS1yFe0xAtyoWV6EmizEkbk8ogpXaYAAZpMjT4M0_JE=&xsec_source=pc_user,472.927,25,198,112,2,0.0,0.0,2388.5202020202,4.2225625,236.4635,18.91708,KOC,G1,6a13d31b000000003502e7c1
G1横测,懒猫研究所,https://www.xiaohongshu.com/explore/6a0c5a0300000000060334d2?xsec_token=ABuhkE3T14ASN8o9_xB3UMrxS3tmikYlA7kJKcE5T8TqI=&xsec_source=pc_user,467.671,59,799,213,15,0.0,0.0,585.320400500626,2.19563849765258,31.1780666666667,7.92662711864407,KOC,G1,6a0c5a0300000000060334d2
G1横测,小镇菇凉✨,https://www.xiaohongshu.com/explore/6a0fe29e0000000006023d92?xsec_token=ABSq2H7f-uKTrq2szU7AWTUi8rPcT0EpknuTF6u2XCMBk=&xsec_source=pc_user,474.988,65,210,109,23,0.0,0.0,2261.84761904762,4.3576880733945,20.651652173913,7.30750769230769,KOC,G1,6a0fe29e0000000006023d92
G1横测,小美玩数码,https://www.xiaohongshu.com/explore/6a0c5ea2000000003700ffb1?xsec_token=ABuhkE3T14ASN8o9_xB3UMr4xX45HgtpW2RFedYS0cx9M=&xsec_source=pc_user,422.334,7,54,7,3,0.0,0.0,7821.0,60.3334285714286,140.778,60.3334285714286,KOC,G1,6a0c5ea2000000003700ffb1
G1横测,琪琪数码圈,https://www.xiaohongshu.com/explore/6a0d087b000000000702cf0d?xsec_token=ABWzWnFNmS95inh6F8IKKhiVJCaXkJT6bvCInET2P8MUA=&xsec_source=pc_user,358.279,4,65,5,3,0.0,0.0,5511.98461538462,71.6558,119.426333333333,89.56975,KOC,G1,6a0d087b000000000702cf0d
G1横测,数码薯六,https://www.xiaohongshu.com/explore/6a0c33d3000000003502205d?xsec_token=ABuhkE3T14ASN8o9_xB3UMr90Z22VSlFTMgvey3pSCmV0=&xsec_source=pc_user,472.09,12,3154,241,1,0.0,0.0,149.679771718453,1.95887966804979,472.09,39.3408333333333,KOC,G1,6a0c33d3000000003502205d
G1横测,姐姐数码说,https://www.xiaohongshu.com/explore/6a0c7372000000003601ce8c?xsec_token=ABuhkE3T14ASN8o9_xB3UMr_5OAnH5JYWZ8Y4pD03M6ZE=&xsec_source=pc_user,468.643,0,409,3,0,0.0,0.0,1145.82640586797,156.214333333333,0.0,0.0,KOC,G1,6a0c7372000000003601ce8c
G1横测,讨厌黑眼圈,https://www.xiaohongshu.com/explore/6a0d7c81000000003700debf?app_platform=android&ignoreEngage=true&app_version=9.28.1&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CBXhZBuyHA38bYdlOd0sxDVQS5M-UxHbHRD0lhSJBpQyU=&author_share=1&shareRedId=ODlGNjdLOk82NzUyOTgwNjg7OTg8NjhK&apptime=1779274039&share_id=1d6afe07d68f4149915c3ea9abca40b2&share_channel=copy_link&appuid=63d64f6f000000002801812a&xhsshare=CopyLink,470.416,7,420,50,1,0.0,0.0,1120.0380952381,9.40832,470.416,67.2022857142857,KOC,G1,6a0d7c81000000003700debf
G1横测,撒娇小宝,https://www.xiaohongshu.com/explore/6a0d7cc20000000035039c72?app_platform=ios&app_version=9.9&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CBNYTdGIeR53cBVBR34JL5pFCk32Cuhp4-RY19Zv09HkA=&author_share=1&xhsshare=CopyLink&shareRedId=OD1IQjY-PT02NzUyOTgwNjZIOThHO0dC&apptime=1779331245&share_id=106357a98395434181e3aacb5418246e,469.12,5,388,17,2,0.0,0.0,1209.07216494845,27.5952941176471,234.56,93.824,KOC,G1,6a0d7cc20000000035039c72
G1横测,浪儿,https://www.xiaohongshu.com/explore/6a0d7af100000000060200f3?app_platform=ios&app_version=9.30.1&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CBgk7ryTvr6mPu6jeQ_pIhcnSgKwhFYPAHLSl4Iwwi6FA=&author_share=1&xhsshare=CopyLink&shareRedId=ODk7RUc3PEs2NzUyOTgwNjg6OTo4Nj0-&apptime=1779280122&share_id=c88f18077fd04a588d91a45e58a5840c,471.226,9,2050,38,2,0.0,0.0,229.866341463415,12.4006842105263,235.613,52.3584444444444,KOC,G1,6a0d7af100000000060200f3
G1横测,露露困了,https://www.xiaohongshu.com/explore/6a0d78b500000000080261d5?app_platform=ios&app_version=9.30.1&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CBbFK1NvHbZYa3OTrp3LdUxuW_F8ah7WnSTTR956iF_bs=&author_share=1&xhsshare=CopyLink&shareRedId=OD1IQTY5Oj42NzUyOTgwNjZIOThJPDk9&apptime=1779362363&share_id=3cf80d620bd64e5ba394f2c9f8f67370,473.908,15,99,13,3,0.0,0.0,4786.9494949495,36.4544615384615,157.969333333333,31.5938666666667,KOC,G1,6a0d78b500000000080261d5
G1横测,小Q同学,https://www.xiaohongshu.com/explore/6a0d7fbe0000000006021e2b?app_platform=ios&app_version=9.28.1&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CBv-Ote4W5kbSVMvd6pABIDe4iEPu9xG26sg1ll38ngE8=&author_share=1&xhsshare=CopyLink&shareRedId=ODxHQzVJRk02NzUyOTgwNjdHOTk0Sz1B&apptime=1779273436&share_id=5c15857e1d854873af943a62654df3d6,468.058,6,376,6,1,0.0,0.0,1244.83510638298,78.0096666666667,468.058,78.0096666666667,KOC,G1,6a0d7fbe0000000006021e2b
G1横测,AC,https://www.xiaohongshu.com/explore/6a0d79500000000007020913?app_platform=android&ignoreEngage=true&app_version=9.30.0&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CBKZWIwkk0vrSxWFHIVvZeCp9uoyXTjFSgnjp4VQAjxkg=&author_share=1&xhsshare=CopyLink&shareRedId=ODo1RTY7R042NzUyOTgwNjg8OTg0Rks-&apptime=1779281740&share_id=e5e717ced6034f2dbbd4491e190a561a&share_channel=copy_link,471.127,9,431,52,1,0.0,0.0,1093.10208816705,9.06013461538462,471.127,52.3474444444445,KOC,G1,6a0d79500000000007020913
G1横测,向上社交,https://www.xiaohongshu.com/explore/6a0d84800000000037035f48?app_platform=ios&app_version=9.30.1&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CBubSRDM25lzR6zKo7JiDcQ6W_q6hHooeZ0lzhnTgP_ds=&author_share=1&xhsshare=CopyLink&shareRedId=ODk6OTVKSDk2NzUyOTgwNjdJOTg7N0w5&apptime=1779280404&share_id=cf3d53796c4049d09cfc104f01c9d1f3,476.392,45,117,36,13,69.0,0.144838704260357,4071.7264957265,13.2331111111111,36.6455384615385,10.5864888888889,KOC,G1,6a0d84800000000037035f48
G1横测,你先听我说,https://www.xiaohongshu.com/explore/6a0d857100000000350336fc?app_platform=ios&app_version=9.30.1&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CBubSRDM25lzR6zKo7JiDcQ_xzSxKBnx1xqpjRtNL3fqY=&author_share=1&xhsshare=CopyLink&shareRedId=ODk6OTVKSDk2NzUyOTgwNjdJOTg7N0w5&apptime=1779280415&share_id=276f9fe1feb247e286b98c69a5e61474,467.941,24,60,32,9,6330.61,13.5286499793777,7799.01666666667,14.62315625,51.9934444444444,19.4975416666667,KOC,G1,6a0d857100000000350336fc
G1横测,一觉睡到小时候,https://www.xiaohongshu.com/discovery/item/6a0d85ef0000000007021604?app_platform=ios&app_version=9.30.1&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CBelwpBgLuz68B-NN9Z0_I1bkAFd8Fr_I86GbhV-NGFDY=&author_share=1&xhsshare=CopyLink&shareRedId=OD03QkRLPTo2NzUyOTgwNjdHOTlJSEs_&apptime=1779362806&share_id=2a07a056c5ff49479bc6310c9e198a35,920.227,14,955,29,3,0.0,0.0,963.588481675393,31.7319655172414,306.742333333333,65.7305,KOC,G1,
G1横测,当个事办,https://www.xiaohongshu.com/explore/6a0d8655000000000803e642?xsec_token=MB6OvyUvboHLcxqnfWeHKxE4tWm_7-b6--mqXclCHBdtM=&xsec_source=pc_pgy,469.075,0,24,32,0,0.0,0.0,19544.7916666667,14.65859375,0.0,0.0,KOC,G1,6a0d8655000000000803e642
G1横测,你值得拥有,https://www.xiaohongshu.com/explore/6a0d86ef0000000036002ab5?app_platform=ios&app_version=9.30.1&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CBubSRDM25lzR6zKo7JiDcQ-NBmqeqoj5t--aHLBuY6bw=&author_share=1&xhsshare=CopyLink&shareRedId=ODk6OTVKSDk2NzUyOTgwNjdJOTg7N0w5&apptime=1779280522&share_id=11a3725b7c5348bd960d6a63f05ae826,476.914,5,75,32,0,0.0,0.0,6358.85333333333,14.9035625,0.0,95.3828,KOC,G1,6a0d86ef0000000036002ab5
G1横测,称为天花板,https://www.xiaohongshu.com/explore/6a0d875a00000000350303ef?app_platform=ios&app_version=9.30.1&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CBubSRDM25lzR6zKo7JiDcQ1lLvBibp11PnguFQDvtrqE=&author_share=1&xhsshare=CopyLink&shareRedId=ODk6OTVKSDk2NzUyOTgwNjdJOTg7N0w5&apptime=1779280532&share_id=9fef5f4879394e53abf9eb10010d16dc,468.04,18,38,29,8,0.0,0.0,12316.8421052632,16.1393103448276,58.505,26.0022222222222,KOC,G1,6a0d875a00000000350303ef
G1横测,张口就来,https://www.xiaohongshu.com/explore/6a0d87c1000000003601fc01?app_platform=ios&app_version=9.30.1&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CBubSRDM25lzR6zKo7JiDcQ6aVt1zVb5yKoPuXfSNlgL4=&author_share=1&xhsshare=CopyLink&shareRedId=ODk6OTVKSDk2NzUyOTgwNjdJOTg7N0w5&apptime=1779280543&share_id=1ff1348193a1449db7a268b6508e278c,468.958,3,58,32,2,0.0,0.0,8085.48275862069,14.6549375,234.479,156.319333333333,KOC,G1,6a0d87c1000000003601fc01
G1横测,我先冲啦,https://www.xiaohongshu.com/discovery/item/6a0d88cf000000003501efb9?app_platform=ios&app_version=9.30.1&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CBelwpBgLuz68B-NN9Z0_I1VZduN3ASogWT45NY1KF5s0=&author_share=1&xhsshare=CopyLink&shareRedId=OD03QkRLPTo2NzUyOTgwNjdHOTlJSEs_&apptime=1779362820&share_id=22a6c17afe0348138de026fcee81f631,501.664,12,93,30,2,0.0,0.0,5394.23655913978,16.7221333333333,250.832,41.8053333333333,KOC,G1,
G1横测,熬过星期五,https://www.xiaohongshu.com/explore/6a0d892d0000000007028bde?app_platform=ios&app_version=9.30.1&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CBubSRDM25lzR6zKo7JiDcQ6qPMVAgrjD_yBc8uYtdC2E=&author_share=1&xhsshare=CopyLink&shareRedId=ODk6OTVKSDk2NzUyOTgwNjdJOTg7N0w5&apptime=1779280599&share_id=9cdf37100ba44526b7489426b1c60f01,470.722,3,54,32,1,0.0,0.0,8717.07407407407,14.7100625,470.722,156.907333333333,KOC,G1,6a0d892d0000000007028bde
G1横测,件件有着落,https://www.xiaohongshu.com/explore/6a0d89bb000000000603031c?app_platform=ios&app_version=9.30.1&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CBubSRDM25lzR6zKo7JiDcQ_LAo0U4HGX0NBwKaXnCEvo=&author_share=1&xhsshare=CopyLink&shareRedId=ODk6OTVKSDk2NzUyOTgwNjdJOTg7N0w5&apptime=1779280613&share_id=5a36a35957bb474da77f2ca474dea40b,470.533,3,33,24,3,0.0,0.0,14258.5757575758,19.6055416666667,156.844333333333,156.844333333333,KOC,G1,6a0d89bb000000000603031c
G1横测,算你有品啦,https://www.xiaohongshu.com/explore/6a0d8a1a0000000035020113?app_platform=ios&app_version=9.30.1&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CBubSRDM25lzR6zKo7JiDcQ-sC9FWEdf1c9ZrsEFANsJE=&author_share=1&xhsshare=CopyLink&shareRedId=ODk6OTVKSDk2NzUyOTgwNjdJOTg7N0w5&apptime=1779280624&share_id=061f2f9e3f224b3986d822d7d649d093,473.548,8,42,34,4,1.8,0.00380109302541664,11274.9523809524,13.9278823529412,118.387,59.1935,KOC,G1,6a0d8a1a0000000035020113
G1横测,只要心态好,https://www.xiaohongshu.com/explore/6a0eb8b90000000038020e96?xsec_token=MBJA057mXNkNN52M3U1AEO3ddCr20_9Iy4Huk4yZhccsM=&xsec_source=pc_pgyexport,468.13,4,33,30,1,0.0,0.0,14185.7575757576,15.6043333333333,468.13,117.0325,KOC,G1,6a0eb8b90000000038020e96
G1横测,快乐流水账,https://www.xiaohongshu.com/explore/6a0e8118000000000702886a?xsec_token=MBJA057mXNkNN52M3U1AEO3VBdDan4KIJr5-_oKga3yvE=&xsec_source=pc_pgyexport,467.995,1,35,9,1,0.0,0.0,13371.2857142857,51.9994444444444,467.995,467.995,KOC,G1,6a0e8118000000000702886a
G1横测,人生我做主,https://www.xiaohongshu.com/explore/6a0eb93a00000000350307bb?xsec_token=MBJA057mXNkNN52M3U1AEO3bJMDIFKvZ_-nhrj1emuZNY=&xsec_source=pc_pgyexport,471.64,2,34,30,0,0.0,0.0,13871.7647058824,15.7213333333333,0.0,235.82,KOC,G1,6a0eb93a00000000350307bb
G1横测,确实型人格,https://www.xiaohongshu.com/explore/6a0eb9fc0000000008024f45?xsec_token=MBJA057mXNkNN52M3U1AEO3Y0Beuw7bJfWxYi4WUiBKE4=&xsec_source=pc_pgyexport,470.308,1,37,2,1,0.0,0.0,12711.027027027,235.154,470.308,470.308,KOC,G1,6a0eb9fc0000000008024f45
G1横测,好事轮到我,https://www.xiaohongshu.com/explore/6a0eba8e0000000006021e59?xsec_token=MBJA057mXNkNN52M3U1AEO3cuzA-MFX7oVk1iVloZ3OE4=&xsec_source=pc_pgyexport,474.448,2,47,2,1,0.0,0.0,10094.6382978723,237.224,474.448,237.224,KOC,G1,6a0eba8e0000000006021e59
